"Target","Molecule"
"KPCB","GCNSUXMONRYRHL-UHFFFAOYSA-N"
"GSK3B","GCNSUXMONRYRHL-UHFFFAOYSA-N"
"VGFR2","LMHPBVGQEGWFGF-UHFFFAOYSA-N"
"VGFR2","ITQSJZWWFWDOKJ-UHFFFAOYSA-N"
"FGFR1","ITQSJZWWFWDOKJ-UHFFFAOYSA-N"
"CDK9","JFSGUSJACVSEKX-HAQNSBGRSA-N"
"CDK4","RBHCYWNSENRQLN-UHFFFAOYSA-N"
"CDK2","RBHCYWNSENRQLN-UHFFFAOYSA-N"
"GSK3B","RBHCYWNSENRQLN-UHFFFAOYSA-N"
"CDK2","ILJWGWQUBUXSLL-UHFFFAOYSA-N"
"GSK3B","ILJWGWQUBUXSLL-UHFFFAOYSA-N"
"PGFRB","XCQKFUQOEIHSBV-UHFFFAOYSA-N"
"PGFRB","LYSQWVNEFZTXHD-UHFFFAOYSA-N"
"PGFRB","KVMLMFRXRZLEGU-UHFFFAOYSA-N"
"PGFRB","NTMALOHZZAUBAI-UHFFFAOYSA-N"
"VGFR2","XCQKFUQOEIHSBV-UHFFFAOYSA-N"
"VGFR2","LYSQWVNEFZTXHD-UHFFFAOYSA-N"
"VGFR2","KVMLMFRXRZLEGU-UHFFFAOYSA-N"
"VGFR2","NTMALOHZZAUBAI-UHFFFAOYSA-N"
"EGFR","XCQKFUQOEIHSBV-UHFFFAOYSA-N"
"EGFR","LYSQWVNEFZTXHD-UHFFFAOYSA-N"
"EGFR","KVMLMFRXRZLEGU-UHFFFAOYSA-N"
"EGFR","NTMALOHZZAUBAI-UHFFFAOYSA-N"
"VGFR2","QSUZLYWASFSPHS-UHFFFAOYSA-N"
"TIE2","QSUZLYWASFSPHS-UHFFFAOYSA-N"
"IKKB","KUSNFPNHSNUZPP-UHFFFAOYSA-N"
"KPCD1","LSEXYAQECWMUPY-QGZVFWFLSA-N"
"KPCD3","LSEXYAQECWMUPY-QGZVFWFLSA-N"
"KPCD2","LSEXYAQECWMUPY-QGZVFWFLSA-N"
"KPCA","KIWODJBCHRADND-UHFFFAOYSA-N"
"KPCB","KIWODJBCHRADND-UHFFFAOYSA-N"
"JAK2","SKJAPOHPBVKPHD-UHFFFAOYSA-N"
"TYK2","SKJAPOHPBVKPHD-UHFFFAOYSA-N"
"JAK1","KIWODJBCHRADND-UHFFFAOYSA-N"
"JAK3","KIWODJBCHRADND-UHFFFAOYSA-N"
"JAK3","SKJAPOHPBVKPHD-UHFFFAOYSA-N"
"MK14","PHMWPKDBVRDSTN-UHFFFAOYSA-N"
"ITK","IOQHKVXGXHYAJS-UHFFFAOYSA-N"
"BCR","YCCAMNPZGLARRQ-UHFFFAOYSA-N"
"MERTK","OYQORZDLJYKSEI-QAQDUYKDSA-N"
"CDK4","CXHLTNFGZLWOKU-UHFFFAOYSA-N"
"CDK2","CXHLTNFGZLWOKU-UHFFFAOYSA-N"
"KS6A2","LRHLPBFCDHGQOT-UHFFFAOYSA-N"
"PRKDC","GHFCOQAAPOADOS-UHFFFAOYSA-N"
"TTK","ZFLJHSQHILSNCM-UHFFFAOYSA-N"
"MP2K1","ZFLJHSQHILSNCM-UHFFFAOYSA-N"
"JAK2","MNJLBCWEFFQOSP-IQJOONFLSA-N"
"JAK1","MNJLBCWEFFQOSP-IQJOONFLSA-N"
"CDK2","KDKUVYLMPJIGKA-UHFFFAOYSA-N"
"CDK1","KDKUVYLMPJIGKA-UHFFFAOYSA-N"
"CDK5","KDKUVYLMPJIGKA-UHFFFAOYSA-N"
"SRPK1","GXGUVSXXUOACEX-UHFFFAOYSA-N"
"MK14","VQVKHCWYXCFZSE-UHFFFAOYSA-N"
"MK14","DCHSZLGIZGOIKT-UHFFFAOYSA-N"
"CDK4","AHJRHEGDXFFMBM-UHFFFAOYSA-N"
"JAK3","AHJRHEGDXFFMBM-UHFFFAOYSA-N"
"CDK9","AHJRHEGDXFFMBM-UHFFFAOYSA-N"
"CDK4","PEOPNFFYHMAVJA-UHFFFAOYSA-N"
"CDK2","PEOPNFFYHMAVJA-UHFFFAOYSA-N"
"EGFR","HJEPFPDXSFKWQH-IBGZPJMESA-N"
"MK09","HJEPFPDXSFKWQH-IBGZPJMESA-N"
"LIMK1","UIQNMIISGRIHIY-UHFFFAOYSA-N"
"LIMK2","UIQNMIISGRIHIY-UHFFFAOYSA-N"
"VGFR2","BRKGRQVBHFZISR-UHFFFAOYSA-N"
"FGFR1","BRKGRQVBHFZISR-UHFFFAOYSA-N"
"VGFR2","BPXQYAXTDCQZHB-UHFFFAOYSA-N"
"FGFR1","BPXQYAXTDCQZHB-UHFFFAOYSA-N"
"M4K4","CNRKFSOKFMEBMF-UHFFFAOYSA-N"
"VGFR2","STINDBVFOPRZHE-UHFFFAOYSA-N"
"FGFR1","STINDBVFOPRZHE-UHFFFAOYSA-N"
"CDK4","UEYQVGAFBVFHAU-UHFFFAOYSA-N"
"CDK1","UEYQVGAFBVFHAU-UHFFFAOYSA-N"
"CDK1","GYAINYZANQCQBS-UHFFFAOYSA-N"
"CDK4","LSGWJMLNFPIPPC-UHFFFAOYSA-N"
"CDK1","LSGWJMLNFPIPPC-UHFFFAOYSA-N"
"MK03","LSGWJMLNFPIPPC-UHFFFAOYSA-N"
"FLT3","NWBGABGOSKEFQJ-UHFFFAOYSA-N"
"MK14","FKNKJXZKATYROQ-UHFFFAOYSA-N"
"EGFR","JFJUDTHJJPEOAI-UHFFFAOYSA-N"
"SRC","WFTOKDIQRMAJJY-UHFFFAOYSA-N"
"VGFR2","ZTNZIYTUYLFXOO-UHFFFAOYSA-N"
"TIE2","ZTNZIYTUYLFXOO-UHFFFAOYSA-N"
"MK14","ZGGQRNYKRGMQPU-UHFFFAOYSA-N"
"KIT","TXHCSJVBIFJCLK-UHFFFAOYSA-N"
"VGFR2","TXHCSJVBIFJCLK-UHFFFAOYSA-N"
"TIE2","TXHCSJVBIFJCLK-UHFFFAOYSA-N"
"KIT","PHWICBBDBJYOQR-UHFFFAOYSA-N"
"VGFR2","PHWICBBDBJYOQR-UHFFFAOYSA-N"
"TIE2","PHWICBBDBJYOQR-UHFFFAOYSA-N"
"KIT","KNXNQDZKPNJJEY-UHFFFAOYSA-N"
"VGFR2","KNXNQDZKPNJJEY-UHFFFAOYSA-N"
"TIE2","KNXNQDZKPNJJEY-UHFFFAOYSA-N"
"KIT","MXHHCGBNNWOCGV-UHFFFAOYSA-N"
"VGFR2","MXHHCGBNNWOCGV-UHFFFAOYSA-N"
"TIE2","MXHHCGBNNWOCGV-UHFFFAOYSA-N"
"MK14","HYYRJELYMNIRGB-QFIPXVFZSA-N"
"MK10","HYYRJELYMNIRGB-QFIPXVFZSA-N"
"MK14","WMTFXHFSJAESMU-UHFFFAOYSA-N"
"MK14","VKTAENBLRPMXKK-UHFFFAOYSA-N"
"MK10","WMTFXHFSJAESMU-UHFFFAOYSA-N"
"MK10","VKTAENBLRPMXKK-UHFFFAOYSA-N"
"MK08","WMTFXHFSJAESMU-UHFFFAOYSA-N"
"MK08","VKTAENBLRPMXKK-UHFFFAOYSA-N"
"E2AK1","YBHXGTDKMLACQI-UHFFFAOYSA-N"
"VGFR2","FWQHTPQAWDKGBW-JXMROGBWSA-N"
"EGFR","FWQHTPQAWDKGBW-JXMROGBWSA-N"
"E2AK2","NMEUKWOOQOHUNA-UHFFFAOYSA-N"
"KPCE","MTGNUTFABAEBRU-UHFFFAOYSA-N"
"SRC","PKVYBWGFOWKFHZ-UHFFFAOYSA-N"
"VGFR2","PKVYBWGFOWKFHZ-UHFFFAOYSA-N"
"SRC","MMXSCACHGJJWPP-UHFFFAOYSA-N"
"VGFR2","MMXSCACHGJJWPP-UHFFFAOYSA-N"
"SRC","RGGXAEJCXZWVDT-UHFFFAOYSA-N"
"VGFR2","RGGXAEJCXZWVDT-UHFFFAOYSA-N"
"IKKA","DCEAJJZHQFOWRL-UHFFFAOYSA-N"
"IKKB","DCEAJJZHQFOWRL-UHFFFAOYSA-N"
"IKKE","DECBFIYBUIMGPR-UHFFFAOYSA-N"
"AURKB","DECBFIYBUIMGPR-UHFFFAOYSA-N"
"TBK1","DECBFIYBUIMGPR-UHFFFAOYSA-N"
"IKKA","OZEUHFQBMMLXLH-UHFFFAOYSA-N"
"IKKB","OZEUHFQBMMLXLH-UHFFFAOYSA-N"
"CHK1","TWOZKVSBPIYOGM-UWVJOHFNSA-N"
"SRC","MBNGMHXKMKQYBP-UHFFFAOYSA-N"
"ABL1","MBNGMHXKMKQYBP-UHFFFAOYSA-N"
"ST17B","HGVYGHNZFIZVJT-UHFFFAOYSA-N"
"ST17A","HGVYGHNZFIZVJT-UHFFFAOYSA-N"
"JAK2","QJPWFJUJHXVLEI-BXUZGUMPSA-N"
"JAK2","POBDSPXBIIAMTG-MLGOLLRUSA-N"
"JAK2","RMCFFPUQAHGNPG-MLGOLLRUSA-N"
"JAK2","ZBSVAMAKPQOWFS-UHFFFAOYSA-N"
"JAK2","CLYUZZLJBLEOOA-MLGOLLRUSA-N"
"JAK2","NQMVPZBPGADIQN-VXGBXAGGSA-N"
"JAK2","QASDPHCNHAXDKX-IUODEOHRSA-N"
"JAK2","GATQRZORHMQKNV-IUODEOHRSA-N"
"JAK2","WJOHFIWALCWIHK-VXGBXAGGSA-N"
"JAK2","OJOPEZPLUQZWLY-LBPRGKRZSA-N"
"JAK2","NQMVPZBPGADIQN-NEPJUHHUSA-N"
"JAK2","RMCFFPUQAHGNPG-WBMJQRKESA-N"
"JAK2","CLYUZZLJBLEOOA-WBMJQRKESA-N"
"JAK2","UPBRYBJZTWHUQK-SMDDNHRTSA-N"
"JAK2","GATQRZORHMQKNV-DOMZBBRYSA-N"
"JAK2","QASDPHCNHAXDKX-DOMZBBRYSA-N"
"JAK2","OJOPEZPLUQZWLY-GFCCVEGCSA-N"
"JAK2","UPBRYBJZTWHUQK-RISCZKNCSA-N"
"TYK2","QJPWFJUJHXVLEI-BXUZGUMPSA-N"
"TYK2","POBDSPXBIIAMTG-MLGOLLRUSA-N"
"TYK2","RMCFFPUQAHGNPG-MLGOLLRUSA-N"
"TYK2","ZBSVAMAKPQOWFS-UHFFFAOYSA-N"
"TYK2","CLYUZZLJBLEOOA-MLGOLLRUSA-N"
"TYK2","NQMVPZBPGADIQN-VXGBXAGGSA-N"
"TYK2","QASDPHCNHAXDKX-IUODEOHRSA-N"
"TYK2","GATQRZORHMQKNV-IUODEOHRSA-N"
"TYK2","WJOHFIWALCWIHK-VXGBXAGGSA-N"
"TYK2","OJOPEZPLUQZWLY-LBPRGKRZSA-N"
"TYK2","NQMVPZBPGADIQN-NEPJUHHUSA-N"
"TYK2","RMCFFPUQAHGNPG-WBMJQRKESA-N"
"TYK2","CLYUZZLJBLEOOA-WBMJQRKESA-N"
"TYK2","UPBRYBJZTWHUQK-SMDDNHRTSA-N"
"TYK2","GATQRZORHMQKNV-DOMZBBRYSA-N"
"TYK2","QASDPHCNHAXDKX-DOMZBBRYSA-N"
"TYK2","OJOPEZPLUQZWLY-GFCCVEGCSA-N"
"TYK2","UPBRYBJZTWHUQK-RISCZKNCSA-N"
"JAK1","QJPWFJUJHXVLEI-BXUZGUMPSA-N"
"JAK1","POBDSPXBIIAMTG-MLGOLLRUSA-N"
"JAK1","RMCFFPUQAHGNPG-MLGOLLRUSA-N"
"JAK1","ZBSVAMAKPQOWFS-UHFFFAOYSA-N"
"JAK1","CLYUZZLJBLEOOA-MLGOLLRUSA-N"
"JAK1","NQMVPZBPGADIQN-VXGBXAGGSA-N"
"JAK1","QASDPHCNHAXDKX-IUODEOHRSA-N"
"JAK1","GATQRZORHMQKNV-IUODEOHRSA-N"
"JAK1","WJOHFIWALCWIHK-VXGBXAGGSA-N"
"JAK1","OJOPEZPLUQZWLY-LBPRGKRZSA-N"
"JAK1","NQMVPZBPGADIQN-NEPJUHHUSA-N"
"JAK1","RMCFFPUQAHGNPG-WBMJQRKESA-N"
"JAK1","CLYUZZLJBLEOOA-WBMJQRKESA-N"
"JAK1","UPBRYBJZTWHUQK-SMDDNHRTSA-N"
"JAK1","GATQRZORHMQKNV-DOMZBBRYSA-N"
"JAK1","QASDPHCNHAXDKX-DOMZBBRYSA-N"
"JAK1","OJOPEZPLUQZWLY-GFCCVEGCSA-N"
"JAK1","UPBRYBJZTWHUQK-RISCZKNCSA-N"
"JAK3","QJPWFJUJHXVLEI-BXUZGUMPSA-N"
"JAK3","POBDSPXBIIAMTG-MLGOLLRUSA-N"
"JAK3","RMCFFPUQAHGNPG-MLGOLLRUSA-N"
"JAK3","ZBSVAMAKPQOWFS-UHFFFAOYSA-N"
"JAK3","CLYUZZLJBLEOOA-MLGOLLRUSA-N"
"JAK3","NQMVPZBPGADIQN-VXGBXAGGSA-N"
"JAK3","QASDPHCNHAXDKX-IUODEOHRSA-N"
"JAK3","GATQRZORHMQKNV-IUODEOHRSA-N"
"JAK3","WJOHFIWALCWIHK-VXGBXAGGSA-N"
"JAK3","OJOPEZPLUQZWLY-LBPRGKRZSA-N"
"JAK3","NQMVPZBPGADIQN-NEPJUHHUSA-N"
"JAK3","RMCFFPUQAHGNPG-WBMJQRKESA-N"
"JAK3","CLYUZZLJBLEOOA-WBMJQRKESA-N"
"JAK3","UPBRYBJZTWHUQK-SMDDNHRTSA-N"
"JAK3","GATQRZORHMQKNV-DOMZBBRYSA-N"
"JAK3","QASDPHCNHAXDKX-DOMZBBRYSA-N"
"JAK3","OJOPEZPLUQZWLY-GFCCVEGCSA-N"
"JAK3","UPBRYBJZTWHUQK-RISCZKNCSA-N"
"WEE1","AJQRFVJEFXGCBQ-UHFFFAOYSA-N"
"CHK1","AJQRFVJEFXGCBQ-UHFFFAOYSA-N"
"PAK4","XVBWTZHNQZHFHR-QGZVFWFLSA-N"
"CDK2","XVBWTZHNQZHFHR-QGZVFWFLSA-N"
"MK01","XVBWTZHNQZHFHR-QGZVFWFLSA-N"
"MARK1","XVBWTZHNQZHFHR-QGZVFWFLSA-N"
"GSK3B","XVBWTZHNQZHFHR-QGZVFWFLSA-N"
"VGFR2","HDRMGLRNWDMPGT-UHFFFAOYSA-N"
"VGFR1","HDRMGLRNWDMPGT-UHFFFAOYSA-N"
"CDK2","VPOGRVWIIVMWRI-UHFFFAOYSA-N"
"GSK3B","VPOGRVWIIVMWRI-UHFFFAOYSA-N"
"MK14","YZIQMIAREGGHFQ-UHFFFAOYSA-N"
"MK14","RWOFIHYHMILOTJ-UHFFFAOYSA-N"
"MK14","CBHOUOHFUVTLFG-UHFFFAOYSA-N"
"MK14","GLWXMYOBTQMICW-UHFFFAOYSA-N"
"MK14","QSYYXXNSCFXCDV-UHFFFAOYSA-N"
"MK10","YZIQMIAREGGHFQ-UHFFFAOYSA-N"
"MK10","RWOFIHYHMILOTJ-UHFFFAOYSA-N"
"MK10","CBHOUOHFUVTLFG-UHFFFAOYSA-N"
"MK10","GLWXMYOBTQMICW-UHFFFAOYSA-N"
"MK10","QSYYXXNSCFXCDV-UHFFFAOYSA-N"
"MK08","YZIQMIAREGGHFQ-UHFFFAOYSA-N"
"MK08","RWOFIHYHMILOTJ-UHFFFAOYSA-N"
"MK08","CBHOUOHFUVTLFG-UHFFFAOYSA-N"
"MK08","GLWXMYOBTQMICW-UHFFFAOYSA-N"
"MK08","QSYYXXNSCFXCDV-UHFFFAOYSA-N"
"TGFR1","QLCHJBPDLYRMBA-UHFFFAOYSA-N"
"TGFR2","QLCHJBPDLYRMBA-UHFFFAOYSA-N"
"CDK2","RPJIMTALCNCQLV-UHFFFAOYSA-N"
"CDK1","RPJIMTALCNCQLV-UHFFFAOYSA-N"
"GSK3B","RPJIMTALCNCQLV-UHFFFAOYSA-N"
"KPCD","SGHXFHRRWFLILP-XJDXJNMNSA-N"
"AKT2","SGHXFHRRWFLILP-XJDXJNMNSA-N"
"AKT1","SGHXFHRRWFLILP-XJDXJNMNSA-N"
"AKT3","SGHXFHRRWFLILP-XJDXJNMNSA-N"
"VGFR2","JOPYKTLQPXTHOU-UHFFFAOYSA-N"
"FAK1","YHROPQPNDJZFTP-UHFFFAOYSA-N"
"KPCG","LHQWPYOYDRVMFI-QFIPXVFZSA-N"
"KPCG","KLSYPIQWMFSSJW-FQEVSTJZSA-N"
"CDK1","LHQWPYOYDRVMFI-QFIPXVFZSA-N"
"CDK1","KLSYPIQWMFSSJW-FQEVSTJZSA-N"
"MK01","LHQWPYOYDRVMFI-QFIPXVFZSA-N"
"AKT2","LHQWPYOYDRVMFI-QFIPXVFZSA-N"
"AKT2","KLSYPIQWMFSSJW-FQEVSTJZSA-N"
"AKT1","LHQWPYOYDRVMFI-QFIPXVFZSA-N"
"AKT1","KLSYPIQWMFSSJW-FQEVSTJZSA-N"
"AKT3","LHQWPYOYDRVMFI-QFIPXVFZSA-N"
"AKT3","KLSYPIQWMFSSJW-FQEVSTJZSA-N"
"PGFRB","SNYMIRFSGCNEHH-UHFFFAOYSA-N"
"PGFRB","DDSTUHINLNZIIZ-UHFFFAOYSA-N"
"VGFR2","SNYMIRFSGCNEHH-UHFFFAOYSA-N"
"VGFR2","DDSTUHINLNZIIZ-UHFFFAOYSA-N"
"VGFR2","ARRAFPHWAWKGMF-UHFFFAOYSA-N"
"VGFR1","SNYMIRFSGCNEHH-UHFFFAOYSA-N"
"VGFR1","DDSTUHINLNZIIZ-UHFFFAOYSA-N"
"VGFR1","ARRAFPHWAWKGMF-UHFFFAOYSA-N"
"FGFR1","SNYMIRFSGCNEHH-UHFFFAOYSA-N"
"FGFR1","DDSTUHINLNZIIZ-UHFFFAOYSA-N"
"FGFR1","ARRAFPHWAWKGMF-UHFFFAOYSA-N"
"PGFRB","UYTRUCYRZKTLND-UHFFFAOYSA-N"
"PGFRB","CSGDFNSJHVTVHD-UHFFFAOYSA-N"
"VGFR2","UYTRUCYRZKTLND-UHFFFAOYSA-N"
"VGFR2","CSGDFNSJHVTVHD-UHFFFAOYSA-N"
"VGFR1","UYTRUCYRZKTLND-UHFFFAOYSA-N"
"VGFR1","CSGDFNSJHVTVHD-UHFFFAOYSA-N"
"FGFR1","UYTRUCYRZKTLND-UHFFFAOYSA-N"
"FGFR1","CSGDFNSJHVTVHD-UHFFFAOYSA-N"
"PGFRB","PWPWTOPEJWNZOA-UHFFFAOYSA-N"
"VGFR2","PWPWTOPEJWNZOA-UHFFFAOYSA-N"
"FGFR1","PWPWTOPEJWNZOA-UHFFFAOYSA-N"
"PGFRB","ARXCFPVKEORMCL-UHFFFAOYSA-N"
"PGFRB","YUZDAIVFOGPJIS-UHFFFAOYSA-N"
"VGFR2","ARXCFPVKEORMCL-UHFFFAOYSA-N"
"VGFR2","YUZDAIVFOGPJIS-UHFFFAOYSA-N"
"VGFR1","ARXCFPVKEORMCL-UHFFFAOYSA-N"
"VGFR1","YUZDAIVFOGPJIS-UHFFFAOYSA-N"
"FGFR1","ARXCFPVKEORMCL-UHFFFAOYSA-N"
"FGFR1","YUZDAIVFOGPJIS-UHFFFAOYSA-N"
"PGFRB","HZJFSGCBXSPJTM-UHFFFAOYSA-N"
"VGFR2","HZJFSGCBXSPJTM-UHFFFAOYSA-N"
"VGFR1","HZJFSGCBXSPJTM-UHFFFAOYSA-N"
"FGFR1","HZJFSGCBXSPJTM-UHFFFAOYSA-N"
"CHK1","ORNADCNXUPZOQN-UHFFFAOYSA-N"
"AURKA","ORNADCNXUPZOQN-UHFFFAOYSA-N"
"PGFRB","QFTKAOIMHAWUBL-UHFFFAOYSA-N"
"VGFR2","QFTKAOIMHAWUBL-UHFFFAOYSA-N"
"VGFR1","QFTKAOIMHAWUBL-UHFFFAOYSA-N"
"FGFR1","QFTKAOIMHAWUBL-UHFFFAOYSA-N"
"PGFRB","FFQQVSHJKNRETB-UHFFFAOYSA-N"
"VGFR2","FFQQVSHJKNRETB-UHFFFAOYSA-N"
"VGFR1","FFQQVSHJKNRETB-UHFFFAOYSA-N"
"PGFRB","DOTKFWRQMGDIDY-UHFFFAOYSA-N"
"VGFR2","DOTKFWRQMGDIDY-UHFFFAOYSA-N"
"VGFR1","DOTKFWRQMGDIDY-UHFFFAOYSA-N"
"PGFRB","QXCNZYXAYYZRIY-UHFFFAOYSA-N"
"VGFR2","QXCNZYXAYYZRIY-UHFFFAOYSA-N"
"VGFR1","QXCNZYXAYYZRIY-UHFFFAOYSA-N"
"FGFR1","QXCNZYXAYYZRIY-UHFFFAOYSA-N"
"PGFRB","KCJHQDVGQZJZAJ-UHFFFAOYSA-N"
"VGFR2","KCJHQDVGQZJZAJ-UHFFFAOYSA-N"
"VGFR1","KCJHQDVGQZJZAJ-UHFFFAOYSA-N"
"FGFR1","KCJHQDVGQZJZAJ-UHFFFAOYSA-N"
"TGFR1","QQWPUZDBNNDUNZ-UHFFFAOYSA-N"
"AURKA","UXCOLBRRXSIGNA-UHFFFAOYSA-N"
"AURKB","UXCOLBRRXSIGNA-UHFFFAOYSA-N"
"SRC","OARXLGLBMAHALM-NRFANRHFSA-N"
"KPCG","OARXLGLBMAHALM-NRFANRHFSA-N"
"CDK1","OARXLGLBMAHALM-NRFANRHFSA-N"
"AKT2","OARXLGLBMAHALM-NRFANRHFSA-N"
"AKT1","OARXLGLBMAHALM-NRFANRHFSA-N"
"AKT3","OARXLGLBMAHALM-NRFANRHFSA-N"
"SRC","GCEFTTIUEIKKPW-UNOMPAQXSA-N"
"EPHB3","HEAMMOPNKRHYGX-UHFFFAOYSA-N"
"IRAK4","MDRTXGAXFNLXEX-UHFFFAOYSA-N"
"KPCE","FXGHOAZJQNLNFD-KRWDZBQOSA-N"
"KPCG","FXGHOAZJQNLNFD-KRWDZBQOSA-N"
"KPCB","FXGHOAZJQNLNFD-KRWDZBQOSA-N"
"GSK3B","FXGHOAZJQNLNFD-KRWDZBQOSA-N"
"KPCD","BPNUQXPIQBZCMR-IBGZPJMESA-N"
"CDK2","BPNUQXPIQBZCMR-IBGZPJMESA-N"
"KS6A3","BPNUQXPIQBZCMR-IBGZPJMESA-N"
"MK01","BPNUQXPIQBZCMR-IBGZPJMESA-N"
"AKT1","BPNUQXPIQBZCMR-IBGZPJMESA-N"
"GSK3B","BPNUQXPIQBZCMR-IBGZPJMESA-N"
"LCK","BEHOVGWUVGMGHL-UHFFFAOYSA-N"
"MET","ZDIMHLFBIDPUDL-UHFFFAOYSA-N"
"KIT","CUPLTRAPYIXFAX-UHFFFAOYSA-N"
"PGFRB","CUPLTRAPYIXFAX-UHFFFAOYSA-N"
"VGFR2","CUPLTRAPYIXFAX-UHFFFAOYSA-N"
"VGFR1","CUPLTRAPYIXFAX-UHFFFAOYSA-N"
"AKT1","YGBMCLDVRUGXOV-UHFFFAOYSA-N"
"PGFRB","VFUZEFVLUHADNS-UHFFFAOYSA-N"
"PGFRB","VDSFUPFAWFPWHF-UHFFFAOYSA-N"
"PGFRB","AQYYPSFZMCKSEL-UHFFFAOYSA-N"
"VGFR2","VFUZEFVLUHADNS-UHFFFAOYSA-N"
"VGFR2","VDSFUPFAWFPWHF-UHFFFAOYSA-N"
"VGFR2","AQYYPSFZMCKSEL-UHFFFAOYSA-N"
"VGFR1","VFUZEFVLUHADNS-UHFFFAOYSA-N"
"VGFR1","VDSFUPFAWFPWHF-UHFFFAOYSA-N"
"VGFR1","AQYYPSFZMCKSEL-UHFFFAOYSA-N"
"FGFR1","VFUZEFVLUHADNS-UHFFFAOYSA-N"
"FGFR1","VDSFUPFAWFPWHF-UHFFFAOYSA-N"
"FGFR1","AQYYPSFZMCKSEL-UHFFFAOYSA-N"
"ABL1","VFUZEFVLUHADNS-UHFFFAOYSA-N"
"ABL1","VDSFUPFAWFPWHF-UHFFFAOYSA-N"
"ABL1","AQYYPSFZMCKSEL-UHFFFAOYSA-N"
"PGFRB","HUQYQFBIFGUUQQ-UHFFFAOYSA-N"
"PGFRB","LRYKPJMJKRDDIX-UHFFFAOYSA-N"
"PGFRB","RQIXEOXMOHDTLC-UHFFFAOYSA-N"
"PGFRB","SMWFHLHWOOWYAP-UHFFFAOYSA-N"
"PGFRB","OSHPNNCEUZTANR-UHFFFAOYSA-N"
"VGFR2","HUQYQFBIFGUUQQ-UHFFFAOYSA-N"
"VGFR2","LRYKPJMJKRDDIX-UHFFFAOYSA-N"
"VGFR2","RQIXEOXMOHDTLC-UHFFFAOYSA-N"
"VGFR2","SMWFHLHWOOWYAP-UHFFFAOYSA-N"
"VGFR2","OSHPNNCEUZTANR-UHFFFAOYSA-N"
"VGFR1","HUQYQFBIFGUUQQ-UHFFFAOYSA-N"
"VGFR1","LRYKPJMJKRDDIX-UHFFFAOYSA-N"
"VGFR1","RQIXEOXMOHDTLC-UHFFFAOYSA-N"
"VGFR1","SMWFHLHWOOWYAP-UHFFFAOYSA-N"
"VGFR1","OSHPNNCEUZTANR-UHFFFAOYSA-N"
"FGFR1","HUQYQFBIFGUUQQ-UHFFFAOYSA-N"
"FGFR1","LRYKPJMJKRDDIX-UHFFFAOYSA-N"
"FGFR1","RQIXEOXMOHDTLC-UHFFFAOYSA-N"
"FGFR1","SMWFHLHWOOWYAP-UHFFFAOYSA-N"
"FGFR1","OSHPNNCEUZTANR-UHFFFAOYSA-N"
"ABL1","SMWFHLHWOOWYAP-UHFFFAOYSA-N"
"ABL1","OSHPNNCEUZTANR-UHFFFAOYSA-N"
"CDK4","GNHNRVSQWNAGHC-UHFFFAOYSA-N"
"CDK2","GNHNRVSQWNAGHC-UHFFFAOYSA-N"
"CDK1","GNHNRVSQWNAGHC-UHFFFAOYSA-N"
"CDK5","GNHNRVSQWNAGHC-UHFFFAOYSA-N"
"CDK7","GNHNRVSQWNAGHC-UHFFFAOYSA-N"
"CDK9","GNHNRVSQWNAGHC-UHFFFAOYSA-N"
"CDK4","DLIDUXYWQPLFEM-UHFFFAOYSA-N"
"CDK6","DLIDUXYWQPLFEM-UHFFFAOYSA-N"
"CDK1","DLIDUXYWQPLFEM-UHFFFAOYSA-N"
"CDK7","DLIDUXYWQPLFEM-UHFFFAOYSA-N"
"FLT3","QDWSVWMOWVHELW-UHFFFAOYSA-N"
"FLT3","WHWRHSZXRYNDDO-UHFFFAOYSA-N"
"MP2K1","QDWSVWMOWVHELW-UHFFFAOYSA-N"
"MP2K1","WHWRHSZXRYNDDO-UHFFFAOYSA-N"
"CHK2","QDWSVWMOWVHELW-UHFFFAOYSA-N"
"CHK2","WHWRHSZXRYNDDO-UHFFFAOYSA-N"
"UFO","QDWSVWMOWVHELW-UHFFFAOYSA-N"
"UFO","WHWRHSZXRYNDDO-UHFFFAOYSA-N"
"AURKA","QDWSVWMOWVHELW-UHFFFAOYSA-N"
"AURKA","WHWRHSZXRYNDDO-UHFFFAOYSA-N"
"LCK","TYCSETQHBQUZAZ-UHFFFAOYSA-N"
"HCK","TYCSETQHBQUZAZ-UHFFFAOYSA-N"
"SRC","TYCSETQHBQUZAZ-UHFFFAOYSA-N"
"KIT","HIFPXVLZYKQXID-UHFFFAOYSA-N"
"KIT","YBPBYWHVRLZISQ-UHFFFAOYSA-N"
"VGFR2","HIFPXVLZYKQXID-UHFFFAOYSA-N"
"VGFR2","YBPBYWHVRLZISQ-UHFFFAOYSA-N"
"VGFR1","HIFPXVLZYKQXID-UHFFFAOYSA-N"
"VGFR1","YBPBYWHVRLZISQ-UHFFFAOYSA-N"
"KIT","QWGVEQIQNCTOIQ-UHFFFAOYSA-N"
"KIT","MSHIDVJWNMVTDI-UHFFFAOYSA-N"
"KIT","UKSRSPVTFVLKRY-UHFFFAOYSA-N"
"KIT","NEJMZWVLFRWQSG-UHFFFAOYSA-N"
"VGFR2","QWGVEQIQNCTOIQ-UHFFFAOYSA-N"
"VGFR2","MSHIDVJWNMVTDI-UHFFFAOYSA-N"
