TargetName,Scaffold,Molecule
LIPE_HUMAN,Sca9723,1
LIPE_HUMAN,Sca9891,2
LIPE_HUMAN,Sca255,4
LIPE_HUMAN,Sca4925,1
LIPE_HUMAN,Sca230721,1
ACES_MOUSE,Sca106182,1
ACES_MOUSE,Sca17764,6
ACES_MOUSE,Sca106175,1
ACES_MOUSE,Sca106214,1
ACES_MOUSE,Sca2762,2
ACES_MOUSE,Sca136600,1
ACES_MOUSE,Sca106173,1
ACES_MOUSE,Sca106165,1
ACES_MOUSE,Sca16179,1
ACES_MOUSE,Sca2763,1
ACES_MOUSE,Sca106184,1
ACES_MOUSE,Sca28757,1
ACES_MOUSE,Sca46313,1
ACES_MOUSE,Sca2775,1
ACES_MOUSE,Sca20051,2
ACES_MOUSE,Sca106193,1
ACES_RAT,Sca209690,1
ACES_RAT,Sca1601,5
ACES_RAT,Sca2762,19
ACES_RAT,Sca121243,4
ACES_RAT,Sca2652,19
ACES_RAT,Sca209666,1
ACES_RAT,Sca544,19
ACES_RAT,Sca221202,1
ACES_RAT,Sca203643,44
ACES_RAT,Sca170710,44
ACES_RAT,Sca221194,9
ACES_RAT,Sca121271,1
ACES_RAT,Sca3434,3
ACES_RAT,Sca121265,1
ACES_RAT,Sca1647,15
ACES_RAT,Sca7616,3
ACES_RAT,Sca95505,1
ACES_RAT,Sca95557,1
ACES_RAT,Sca67979,1
ACES_RAT,Sca507,16
ACES_RAT,Sca31995,4
ACES_RAT,Sca69566,16
ACES_RAT,Sca91141,3
ACES_RAT,Sca209686,2
ACES_RAT,Sca29580,1
ACES_RAT,Sca95578,1
ACES_RAT,Sca68006,1
ACES_RAT,Sca71536,1
ACES_RAT,Sca234860,1
ACES_RAT,Sca217502,1
ACES_RAT,Sca209694,1
ACES_RAT,Sca506,7
ACES_RAT,Sca19897,1
ACES_RAT,Sca71540,1
ACES_RAT,Sca8589,1
ACES_RAT,Sca157645,1
ACES_RAT,Sca1972,14
ACES_RAT,Sca1648,14
ACES_RAT,Sca2895,4
ACES_RAT,Sca205468,1
ACES_RAT,Sca157654,1
ACES_RAT,Sca209678,2
ACES_RAT,Sca51458,2
ACES_RAT,Sca367,10
ACES_RAT,Sca209662,1
ACES_RAT,Sca417,2
ACES_RAT,Sca95582,1
ACES_RAT,Sca68011,1
ACES_RAT,Sca95588,1
ACES_RAT,Sca68016,1
ACES_RAT,Sca209650,1
ACES_RAT,Sca29518,1
ACES_RAT,Sca234858,1
ACES_RAT,Sca12344,1
ACES_RAT,Sca2775,3
ACES_RAT,Sca121263,4
ACES_RAT,Sca215715,1
ACES_RAT,Sca17765,2
ACES_RAT,Sca2763,1
ACES_RAT,Sca71552,2
ACES_RAT,Sca121305,1
ACES_RAT,Sca141374,1
ACES_RAT,Sca209682,2
ACES_RAT,Sca121261,1
ACES_RAT,Sca35913,1
ACES_RAT,Sca112976,2
ACES_RAT,Sca95565,1
ACES_RAT,Sca67993,1
ACES_RAT,Sca209654,1
ACES_RAT,Sca255,2
ACES_RAT,Sca106828,1
ACES_RAT,Sca234857,2
ACES_RAT,Sca42582,2
ACES_RAT,Sca192154,2
ACES_RAT,Sca71550,1
ACES_RAT,Sca123102,1
ACES_RAT,Sca221205,1
ACES_RAT,Sca121239,1
ACES_RAT,Sca99140,1
ACES_RAT,Sca157648,1
ACES_RAT,Sca95493,1
ACES_RAT,Sca86484,1
ACES_RAT,Sca221208,1
ACES_RAT,Sca209670,1
ACES_RAT,Sca86444,1
ACES_RAT,Sca215711,2
ACES_RAT,Sca217494,5
ACES_RAT,Sca7270,2
ACES_RAT,Sca2894,4
ACES_RAT,Sca86365,1
ACES_RAT,Sca217612,3
ACES_RAT,Sca5242,1
ACES_RAT,Sca4054,1
ACES_RAT,Sca824,1
ACES_RAT,Sca41836,1
ACES_RAT,Sca95574,1
ACES_RAT,Sca67998,1
ACES_RAT,Sca95561,1
ACES_RAT,Sca67988,1
ACES_RAT,Sca123100,1
ACES_RAT,Sca28698,1
ACES_RAT,Sca121241,1
ACES_RAT,Sca215713,1
ACES_RAT,Sca121267,1
ACES_RAT,Sca28554,1
ACES_RAT,Sca7,2
ACES_RAT,Sca209658,1
ACES_RAT,Sca99144,1
ACES_RAT,Sca2774,1
ACES_RAT,Sca123104,1
ACES_RAT,Sca193521,1
ACES_RAT,Sca2778,1
ACES_RAT,Sca75648,4
ACES_RAT,Sca17764,3
ACES_RAT,Sca121269,1
ACES_RAT,Sca209674,1
ACES_RAT,Sca1442,1
ACES_RAT,Sca192169,1
ACES_RAT,Sca419,1
ACES_RAT,Sca29523,1
ACES_RAT,Sca2534,1
ACES_RAT,Sca86435,1
ACES_RAT,Sca7271,1
ACES_RAT,Sca16179,1
ACES_RAT,Sca12208,1
ACES_RAT,Sca85611,1
ACES_RAT,Sca1222,1
ACES_RAT,Sca86431,1
ACES_RAT,Sca29535,1
ACES_RAT,Sca121303,1
ACES_RAT,Sca67911,1
ACES_RAT,Sca157651,1
ACES_HUMAN,Sca2763,11
ACES_HUMAN,Sca135118,1
ACES_HUMAN,Sca203347,7
ACES_HUMAN,Sca26979,17
ACES_HUMAN,Sca183596,1
ACES_HUMAN,Sca1327,14
ACES_HUMAN,Sca245772,3
ACES_HUMAN,Sca8532,1
ACES_HUMAN,Sca94855,1
ACES_HUMAN,Sca68383,3
ACES_HUMAN,Sca49858,2
ACES_HUMAN,Sca212866,8
ACES_HUMAN,Sca119104,8
ACES_HUMAN,Sca2774,50
ACES_HUMAN,Sca2762,30
ACES_HUMAN,Sca249753,8
ACES_HUMAN,Sca249634,8
ACES_HUMAN,Sca1156,2
ACES_HUMAN,Sca697,2
ACES_HUMAN,Sca248253,1
ACES_HUMAN,Sca5242,14
ACES_HUMAN,Sca246968,2
ACES_HUMAN,Sca113383,21
ACES_HUMAN,Sca88961,23
ACES_HUMAN,Sca50310,3
ACES_HUMAN,Sca249752,7
ACES_HUMAN,Sca249631,7
ACES_HUMAN,Sca263234,3
ACES_HUMAN,Sca258449,1
ACES_HUMAN,Sca91407,1
ACES_HUMAN,Sca160636,1
ACES_HUMAN,Sca254298,1
ACES_HUMAN,Sca135965,8
ACES_HUMAN,Sca254346,2
ACES_HUMAN,Sca507,5
ACES_HUMAN,Sca258431,1
ACES_HUMAN,Sca97385,1
ACES_HUMAN,Sca234405,2
ACES_HUMAN,Sca205705,2
ACES_HUMAN,Sca263674,2
ACES_HUMAN,Sca253670,2
ACES_HUMAN,Sca119456,1
ACES_HUMAN,Sca12253,1
ACES_HUMAN,Sca259841,6
ACES_HUMAN,Sca182138,1
ACES_HUMAN,Sca122932,2
ACES_HUMAN,Sca122929,2
ACES_HUMAN,Sca18148,1
ACES_HUMAN,Sca1318,22
ACES_HUMAN,Sca1601,6
ACES_HUMAN,Sca41516,1
ACES_HUMAN,Sca245769,3
ACES_HUMAN,Sca5473,7
ACES_HUMAN,Sca157342,2
ACES_HUMAN,Sca28736,1
ACES_HUMAN,Sca122954,2
ACES_HUMAN,Sca73293,6
ACES_HUMAN,Sca230094,1
ACES_HUMAN,Sca180767,1
ACES_HUMAN,Sca253672,1
ACES_HUMAN,Sca417,12
ACES_HUMAN,Sca263258,3
ACES_HUMAN,Sca237452,4
ACES_HUMAN,Sca94841,17
ACES_HUMAN,Sca544,10
ACES_HUMAN,Sca260208,4
ACES_HUMAN,Sca54611,5
ACES_HUMAN,Sca3235,1
ACES_HUMAN,Sca2778,2
ACES_HUMAN,Sca91395,2
ACES_HUMAN,Sca68374,5
ACES_HUMAN,Sca53172,1
ACES_HUMAN,Sca54836,4
ACES_HUMAN,Sca91141,4
ACES_HUMAN,Sca94853,1
ACES_HUMAN,Sca198532,16
ACES_HUMAN,Sca263666,2
ACES_HUMAN,Sca253662,2
ACES_HUMAN,Sca41522,1
ACES_HUMAN,Sca16178,13
ACES_HUMAN,Sca177078,15
ACES_HUMAN,Sca2895,4
ACES_HUMAN,Sca8819,4
ACES_HUMAN,Sca2023,6
ACES_HUMAN,Sca69566,16
ACES_HUMAN,Sca258428,1
ACES_HUMAN,Sca70888,3
ACES_HUMAN,Sca14042,2
ACES_HUMAN,Sca68371,3
ACES_HUMAN,Sca237402,2
ACES_HUMAN,Sca367,10
ACES_HUMAN,Sca74114,3
ACES_HUMAN,Sca237264,2
ACES_HUMAN,Sca258600,1
ACES_HUMAN,Sca177105,1
ACES_HUMAN,Sca119459,1
ACES_HUMAN,Sca118102,3
ACES_HUMAN,Sca136395,4
ACES_HUMAN,Sca19444,6
ACES_HUMAN,Sca7616,11
ACES_HUMAN,Sca245268,1
ACES_HUMAN,Sca11017,2
ACES_HUMAN,Sca41511,1
ACES_HUMAN,Sca127838,1
ACES_HUMAN,Sca31995,16
ACES_HUMAN,Sca43684,16
ACES_HUMAN,Sca258596,1
ACES_HUMAN,Sca2652,12
ACES_HUMAN,Sca2775,23
ACES_HUMAN,Sca176191,1
ACES_HUMAN,Sca183575,10
ACES_HUMAN,Sca37250,2
ACES_HUMAN,Sca183584,1
ACES_HUMAN,Sca231327,2
ACES_HUMAN,Sca17764,2
ACES_HUMAN,Sca8589,1
ACES_HUMAN,Sca36171,14
ACES_HUMAN,Sca91397,1
ACES_HUMAN,Sca157664,1
ACES_HUMAN,Sca12372,3
ACES_HUMAN,Sca99140,1
ACES_HUMAN,Sca155734,2
ACES_HUMAN,Sca254301,1
ACES_HUMAN,Sca2894,4
ACES_HUMAN,Sca79894,5
ACES_HUMAN,Sca247621,3
ACES_HUMAN,Sca182023,1
ACES_HUMAN,Sca2850,1
ACES_HUMAN,Sca79825,2
ACES_HUMAN,Sca204,3
ACES_HUMAN,Sca229858,1
ACES_HUMAN,Sca91400,2
ACES_HUMAN,Sca263670,2
ACES_HUMAN,Sca253666,2
ACES_HUMAN,Sca963,7
ACES_HUMAN,Sca73308,7
ACES_HUMAN,Sca41541,1
ACES_HUMAN,Sca250466,10
ACES_HUMAN,Sca73369,1
ACES_HUMAN,Sca223169,1
ACES_HUMAN,Sca239123,1
ACES_HUMAN,Sca212022,4
ACES_HUMAN,Sca258402,1
ACES_HUMAN,Sca124704,1
ACES_HUMAN,Sca258437,1
ACES_HUMAN,Sca124700,1
ACES_HUMAN,Sca177070,1
ACES_HUMAN,Sca213418,1
ACES_HUMAN,Sca231341,1
ACES_HUMAN,Sca91682,1
ACES_HUMAN,Sca140224,2
ACES_HUMAN,Sca239040,2
ACES_HUMAN,Sca94863,1
ACES_HUMAN,Sca7,19
ACES_HUMAN,Sca258406,1
ACES_HUMAN,Sca2192,1
ACES_HUMAN,Sca237466,2
ACES_HUMAN,Sca63082,1
ACES_HUMAN,Sca68373,3
ACES_HUMAN,Sca214002,7
ACES_HUMAN,Sca180456,7
ACES_HUMAN,Sca239108,2
ACES_HUMAN,Sca239032,1
ACES_HUMAN,Sca3434,3
ACES_HUMAN,Sca239024,1
ACES_HUMAN,Sca237386,2
ACES_HUMAN,Sca252947,1
ACES_HUMAN,Sca41506,1
ACES_HUMAN,Sca91638,4
ACES_HUMAN,Sca120327,2
ACES_HUMAN,Sca73371,2
ACES_HUMAN,Sca16856,1
ACES_HUMAN,Sca245775,3
ACES_HUMAN,Sca245778,3
ACES_HUMAN,Sca135903,5
ACES_HUMAN,Sca98511,5
ACES_HUMAN,Sca73526,1
ACES_HUMAN,Sca186996,1
ACES_HUMAN,Sca10095,3
ACES_HUMAN,Sca41417,1
ACES_HUMAN,Sca145602,3
ACES_HUMAN,Sca68640,1
ACES_HUMAN,Sca33362,1
ACES_HUMAN,Sca263661,2
ACES_HUMAN,Sca253660,2
ACES_HUMAN,Sca2388,2
ACES_HUMAN,Sca245265,1
ACES_HUMAN,Sca183599,1
ACES_HUMAN,Sca28726,3
ACES_HUMAN,Sca97393,1
ACES_HUMAN,Sca182136,1
ACES_HUMAN,Sca33562,1
ACES_HUMAN,Sca124707,1
ACES_HUMAN,Sca36521,1
ACES_HUMAN,Sca36273,1
ACES_HUMAN,Sca91658,2
ACES_HUMAN,Sca253968,1
ACES_HUMAN,Sca249421,2
ACES_HUMAN,Sca113395,6
ACES_HUMAN,Sca246506,1
ACES_HUMAN,Sca43685,1
ACES_HUMAN,Sca142735,1
ACES_HUMAN,Sca243835,1
ACES_HUMAN,Sca74213,2
ACES_HUMAN,Sca239131,1
ACES_HUMAN,Sca8564,3
ACES_HUMAN,Sca245781,3
ACES_HUMAN,Sca106239,2
ACES_HUMAN,Sca2785,2
ACES_HUMAN,Sca91405,2
ACES_HUMAN,Sca244978,1
ACES_HUMAN,Sca177068,1
ACES_HUMAN,Sca237314,1
ACES_HUMAN,Sca169627,1
ACES_HUMAN,Sca37412,1
ACES_HUMAN,Sca160965,1
ACES_HUMAN,Sca183572,4
ACES_HUMAN,Sca244948,1
ACES_HUMAN,Sca51345,2
ACES_HUMAN,Sca68372,3
ACES_HUMAN,Sca36352,1
ACES_HUMAN,Sca1222,1
ACES_HUMAN,Sca29061,1
ACES_HUMAN,Sca157658,1
ACES_HUMAN,Sca53182,3
ACES_HUMAN,Sca94851,2
ACES_HUMAN,Sca73466,1
ACES_HUMAN,Sca2761,4
ACES_HUMAN,Sca245766,3
ACES_HUMAN,Sca237319,1
ACES_HUMAN,Sca27482,5
ACES_HUMAN,Sca63548,2
ACES_HUMAN,Sca228999,1
ACES_HUMAN,Sca488,2
ACES_HUMAN,Sca42597,1
ACES_HUMAN,Sca1889,1
ACES_HUMAN,Sca263672,2
ACES_HUMAN,Sca253668,2
ACES_HUMAN,Sca33415,1
ACES_HUMAN,Sca186999,1
ACES_HUMAN,Sca141351,1
ACES_HUMAN,Sca37419,1
ACES_HUMAN,Sca36170,2
ACES_HUMAN,Sca46610,4
ACES_HUMAN,Sca237404,1
ACES_HUMAN,Sca230874,2
ACES_HUMAN,Sca192182,1
ACES_HUMAN,Sca145690,1
ACES_HUMAN,Sca258791,1
ACES_HUMAN,Sca84018,3
ACES_HUMAN,Sca122935,5
ACES_HUMAN,Sca68384,2
ACES_HUMAN,Sca8565,1
ACES_HUMAN,Sca94867,1
ACES_HUMAN,Sca157660,1
ACES_HUMAN,Sca212859,3
ACES_HUMAN,Sca103264,3
ACES_HUMAN,Sca37450,1
ACES_HUMAN,Sca237432,1
ACES_HUMAN,Sca173195,1
ACES_HUMAN,Sca247638,4
ACES_HUMAN,Sca12247,1
ACES_HUMAN,Sca235308,2
ACES_HUMAN,Sca230087,1
ACES_HUMAN,Sca229856,1
ACES_HUMAN,Sca7270,1
ACES_HUMAN,Sca36303,1
ACES_HUMAN,Sca103269,2
ACES_HUMAN,Sca248257,1
ACES_HUMAN,Sca767,1
ACES_HUMAN,Sca683,1
ACES_HUMAN,Sca2985,1
ACES_HUMAN,Sca207374,1
ACES_HUMAN,Sca20051,1
ACES_HUMAN,Sca246964,1
ACES_HUMAN,Sca99144,1
ACES_HUMAN,Sca246511,1
ACES_HUMAN,Sca38064,2
ACES_HUMAN,Sca91411,1
ACES_HUMAN,Sca487,1
ACES_HUMAN,Sca262511,1
ACES_HUMAN,Sca36299,1
ACES_HUMAN,Sca124698,1
ACES_HUMAN,Sca237252,1
ACES_HUMAN,Sca157662,1
ACES_HUMAN,Sca54612,1
ACES_HUMAN,Sca120334,1
ACES_HUMAN,Sca247622,3
ACES_HUMAN,Sca239036,1
ACES_HUMAN,Sca67869,1
ACES_HUMAN,Sca77749,1
ACES_HUMAN,Sca207375,1
ACES_HUMAN,Sca183570,1
ACES_HUMAN,Sca254294,1
ACES_HUMAN,Sca12101,1
ACES_HUMAN,Sca173194,1
ACES_HUMAN,Sca94865,1
ACES_HUMAN,Sca263664,2
ACES_HUMAN,Sca263714,2
ACES_HUMAN,Sca252943,1
ACES_HUMAN,Sca110,1
ACES_HUMAN,Sca248261,1
ACES_HUMAN,Sca207382,1
ACES_HUMAN,Sca73330,1
ACES_HUMAN,Sca67877,2
ACES_HUMAN,Sca33566,1
ACES_HUMAN,Sca122959,1
ACES_HUMAN,Sca245266,1
ACES_HUMAN,Sca213450,1
ACES_HUMAN,Sca91418,1
ACES_HUMAN,Sca73490,1
ACES_HUMAN,Sca4119,1
ACES_HUMAN,Sca4680,1
ACES_HUMAN,Sca124702,1
ACES_HUMAN,Sca247631,1
ACES_HUMAN,Sca237400,2
ACES_HUMAN,Sca91416,1
ACES_HUMAN,Sca120330,2
ACES_HUMAN,Sca197015,2
ACES_HUMAN,Sca75592,1
ACES_HUMAN,Sca57040,1
ACES_HUMAN,Sca237310,1
ACES_HUMAN,Sca124696,1
ACES_HUMAN,Sca244986,1
ACES_HUMAN,Sca213442,1
ACES_HUMAN,Sca135733,1
ACES_HUMAN,Sca41547,1
ACES_HUMAN,Sca262501,1
ACES_HUMAN,Sca149333,1
ACES_HUMAN,Sca51474,1
ACES_HUMAN,Sca150,2
ACES_HUMAN,Sca73335,1
ACES_HUMAN,Sca16179,1
ACES_HUMAN,Sca85611,1
ACES_HUMAN,Sca94869,1
ACES_HUMAN,Sca226415,1
ACES_HUMAN,Sca235294,1
ACES_HUMAN,Sca142739,1
ACES_HUMAN,Sca16112,1
ACES_HUMAN,Sca186985,3
ACES_HUMAN,Sca186992,3
ACES_HUMAN,Sca186989,3
ACES_HUMAN,Sca98371,1
ACES_HUMAN,Sca94849,1
ACES_HUMAN,Sca204756,1
ACES_HUMAN,Sca94859,1
ACES_HUMAN,Sca109746,1
ACES_HUMAN,Sca138,1
ACES_HUMAN,Sca14479,1
ACES_HUMAN,Sca235311,1
ACES_HUMAN,Sca35913,1
ACES_HUMAN,Sca181749,1
ACES_HUMAN,Sca262503,1
ACES_HUMAN,Sca1367,1
ACES_HUMAN,Sca239570,1
ACES_HUMAN,Sca122949,1
ACES_HUMAN,Sca182143,1
ACES_HUMAN,Sca177072,1
ACES_HUMAN,Sca221026,1
ACES_HUMAN,Sca94847,1
ACES_HUMAN,Sca157083,1
ACES_HUMAN,Sca258422,1
ACES_HUMAN,Sca7271,1
ACES_HUMAN,Sca252954,1
ACES_HUMAN,Sca231334,1
ACES_HUMAN,Sca28769,1
ACES_HUMAN,Sca122978,1
ACES_HUMAN,Sca258440,1
ACES_HUMAN,Sca94857,1
ACES_HUMAN,Sca262507,1
ACES_HUMAN,Sca148933,1
ACES_HUMAN,Sca244982,1
ACES_HUMAN,Sca36271,1
ACES_HUMAN,Sca122982,1
ACES_HUMAN,Sca12208,1
ACES_HUMAN,Sca124687,1
ACES_HUMAN,Sca36295,1
ACES_HUMAN,Sca73413,1
ACES_HUMAN,Sca258434,1
ACES_HUMAN,Sca250921,1
ACES_HUMAN,Sca237256,1
ACES_HUMAN,Sca237260,1
ACES_HUMAN,Sca263668,2
ACES_HUMAN,Sca253664,2
ACES_HUMAN,Sca28587,1
ACES_HUMAN,Sca51491,1
ACES_HUMAN,Sca258418,1
ACES_HUMAN,Sca177107,1
ACES_HUMAN,Sca91409,1
ACES_HUMAN,Sca75593,1
ACES_HUMAN,Sca73415,1
ACES_HUMAN,Sca246498,1
ACES_HUMAN,Sca97389,1
ACES_HUMAN,Sca184339,1
ACES_HUMAN,Sca259849,1
ACES_HUMAN,Sca239566,1
ACES_HUMAN,Sca248265,1
ACES_HUMAN,Sca124710,1
ACES_HUMAN,Sca73390,1
ACES_HUMAN,Sca51457,2
ACES_HUMAN,Sca207378,1
ACES_HUMAN,Sca12477,2
ACES_HUMAN,Sca33576,1
ACES_HUMAN,Sca135122,1
ACES_HUMAN,Sca148958,1
ACES_HUMAN,Sca20053,2
ACES_HUMAN,Sca177066,1
ACES_HUMAN,Sca204752,1
ACES_HUMAN,Sca177481,1
ACES_HUMAN,Sca247628,1
ACES_HUMAN,Sca18661,1
ACES_HUMAN,Sca186982,1
ACES_HUMAN,Sca244951,1
ACES_HUMAN,Sca12076,1
ACES_HUMAN,Sca73220,1
ACES_HUMAN,Sca207380,1
ACES_HUMAN,Sca91403,1
ACES_HUMAN,Sca36335,1
ACES_HUMAN,Sca41502,1
ACES_HUMAN,Sca237363,1
ACES_HUMAN,Sca252951,1
ACES_HUMAN,Sca94843,1
ACES_HUMAN,Sca13608,1
ACES_HUMAN,Sca124692,1
ACES_HUMAN,Sca239127,1
ACES_HUMAN,Sca135124,1
ACES_HUMAN,Sca41424,1
ACES_HUMAN,Sca51458,1
ACES_HUMAN,Sca229852,1
ACES_HUMAN,Sca88960,1
ACES_HUMAN,Sca254296,1
ACES_HUMAN,Sca183578,1
ACES_HUMAN,Sca258425,1
ACES_HUMAN,Sca91664,1
ACES_HUMAN,Sca148984,1
ACES_HUMAN,Sca179735,1
ACES_HUMAN,Sca198909,1
ACES_HUMAN,Sca148960,1
ACES_HUMAN,Sca245275,1
ACES_HUMAN,Sca41524,1
ACES_HUMAN,Sca239028,1
ACES_HUMAN,Sca136135,1
ACES_HUMAN,Sca207384,1
ACES_HUMAN,Sca177496,1
ACES_HUMAN,Sca234857,1
ACES_HUMAN,Sca204754,1
ACES_HUMAN,Sca229854,1
ACES_HUMAN,Sca37256,1
ACES_HUMAN,Sca98333,1
ACES_HUMAN,Sca237434,1
ACES_HUMAN,Sca180779,1
ACES_HUMAN,Sca231331,1
ACES_HUMAN,Sca94871,1
ACES_HUMAN,Sca177076,1
ACES_HUMAN,Sca28743,1
ACES_HUMAN,Sca4054,1
ACES_HUMAN,Sca37253,1
ACES_HUMAN,Sca177074,1
ACES_HUMAN,Sca27926,1
ACES_HUMAN,Sca12987,1
ACES_HUMAN,Sca203362,1
ACES_HUMAN,Sca2607,1
ACES_HUMAN,Sca36354,1
ACES_HUMAN,Sca33326,1
ACES_HUMAN,Sca6,1
ACES_HUMAN,Sca119482,1
ACES_HUMAN,Sca177109,1
ACES_HUMAN,Sca73405,1
ACES_HUMAN,Sca126807,1
ACES_HUMAN,Sca187002,1
ACES_HUMAN,Sca244990,1
ACES_HUMAN,Sca119453,1
LYAG_RAT,Sca255,1
LYAG_RAT,Sca108643,1
LYAG_RAT,Sca65396,1
LYAG_RAT,Sca367,1
LYAG_HUMAN,Sca638,1
ADA_HUMAN,Sca12342,2
ADA_HUMAN,Sca160,1
ADA_HUMAN,Sca49214,1
ADA_HUMAN,Sca6,2
ADA_HUMAN,Sca35993,1
CES1D_MOUSE,Sca16092,6
TRY1_RAT,Sca268451,1
TRY1_RAT,Sca7,23
TRY1_RAT,Sca66147,2
TRY1_RAT,Sca110,1
TRY1_HUMAN,Sca336,58
TRY1_HUMAN,Sca64813,1
TRY1_HUMAN,Sca205,52
TRY1_HUMAN,Sca5864,4
TRY1_HUMAN,Sca1263,3
TRY1_HUMAN,Sca16200,5
TRY1_HUMAN,Sca165370,7
TRY1_HUMAN,Sca371,2
TRY1_HUMAN,Sca2970,4
TRY1_HUMAN,Sca2424,3
TRY1_HUMAN,Sca69849,2
TRY1_HUMAN,Sca370,2
TRY1_HUMAN,Sca2968,1
TRY1_HUMAN,Sca16214,2
TRY1_HUMAN,Sca879,1
TRY1_HUMAN,Sca59368,1
TRY1_HUMAN,Sca55039,1
TRY1_HUMAN,Sca13316,1
TRY1_HUMAN,Sca2361,2
TRY1_HUMAN,Sca214655,1
TRY1_HUMAN,Sca214665,1
TRY1_HUMAN,Sca150,2
TRY1_HUMAN,Sca456,2
TRY1_HUMAN,Sca42610,2
TRY1_HUMAN,Sca1300,1
TRY1_HUMAN,Sca971,1
TRY1_HUMAN,Sca64799,1
TRY1_HUMAN,Sca16427,2
TRY1_HUMAN,Sca9682,1
TRY1_HUMAN,Sca2569,1
TRY1_HUMAN,Sca3130,5
TRY1_HUMAN,Sca9317,5
TRY1_HUMAN,Sca16201,5
TRY1_HUMAN,Sca64903,1
TRY1_HUMAN,Sca677,4
TRY1_HUMAN,Sca48781,2
TRY1_HUMAN,Sca16210,2
TRY1_HUMAN,Sca5337,4
TRY1_HUMAN,Sca214680,1
TRY1_HUMAN,Sca69857,1
TRY1_HUMAN,Sca122156,1
TRY1_HUMAN,Sca10647,2
TRY1_HUMAN,Sca5858,2
TRY1_HUMAN,Sca8416,1
PTN11_HUMAN,Sca244744,7
PTN11_HUMAN,Sca244741,4
PTN11_HUMAN,Sca14797,1
PTN11_HUMAN,Sca215033,1
PTN11_HUMAN,Sca111092,2
PTN11_HUMAN,Sca109215,1
PTN11_HUMAN,Sca244746,1
PTN11_HUMAN,Sca11795,1
PTN11_HUMAN,Sca84542,1
PTN13_HUMAN,Sca11795,1
TP4A3_HUMAN,Sca83551,1
TP4A3_HUMAN,Sca17692,1
TP4A3_HUMAN,Sca456,1
TP4A3_HUMAN,Sca4517,1
PTN22_HUMAN,Sca215033,6
PTN22_HUMAN,Sca11795,4
PTN22_HUMAN,Sca223704,1
PTN22_HUMAN,Sca223700,1
PTN6_HUMAN,Sca215033,1
PTN6_HUMAN,Sca111804,1
PTN6_HUMAN,Sca111717,1
PTN6_HUMAN,Sca11795,1
PTN1_MOUSE,Sca18856,1
PTN1_HUMAN,Sca239290,1
PTN1_HUMAN,Sca26847,4
PTN1_HUMAN,Sca390,7
PTN1_HUMAN,Sca8546,8
PTN1_HUMAN,Sca205,8
PTN1_HUMAN,Sca228005,3
PTN1_HUMAN,Sca8360,5
PTN1_HUMAN,Sca963,2
PTN1_HUMAN,Sca2424,17
PTN1_HUMAN,Sca84575,32
PTN1_HUMAN,Sca11452,17
PTN1_HUMAN,Sca7814,1
PTN1_HUMAN,Sca8359,13
PTN1_HUMAN,Sca107716,4
PTN1_HUMAN,Sca2752,11
PTN1_HUMAN,Sca84545,10
PTN1_HUMAN,Sca8638,2
PTN1_HUMAN,Sca7,11
PTN1_HUMAN,Sca8347,9
PTN1_HUMAN,Sca160616,9
PTN1_HUMAN,Sca77960,4
PTN1_HUMAN,Sca68976,4
PTN1_HUMAN,Sca238045,1
PTN1_HUMAN,Sca94827,15
PTN1_HUMAN,Sca94834,7
PTN1_HUMAN,Sca80294,2
PTN1_HUMAN,Sca21722,3
PTN1_HUMAN,Sca123861,2
PTN1_HUMAN,Sca8545,2
PTN1_HUMAN,Sca8348,8
PTN1_HUMAN,Sca198141,1
PTN1_HUMAN,Sca879,2
PTN1_HUMAN,Sca150,1
PTN1_HUMAN,Sca32495,1
PTN1_HUMAN,Sca4356,5
PTN1_HUMAN,Sca20799,2
PTN1_HUMAN,Sca116623,2
PTN1_HUMAN,Sca620,1
PTN1_HUMAN,Sca14580,1
PTN1_HUMAN,Sca10335,1
PTN1_HUMAN,Sca181148,1
PTN1_HUMAN,Sca140667,2
PTN1_HUMAN,Sca178,1
PTN1_HUMAN,Sca160615,5
PTN1_HUMAN,Sca139117,1
PTN1_HUMAN,Sca198147,2
PTN1_HUMAN,Sca198149,2
PTN1_HUMAN,Sca8349,1
PTN1_HUMAN,Sca84574,11
PTN1_HUMAN,Sca94832,1
PTN1_HUMAN,Sca97667,6
PTN1_HUMAN,Sca83719,6
PTN1_HUMAN,Sca64657,6
PTN1_HUMAN,Sca11453,6
PTN1_HUMAN,Sca1319,1
PTN1_HUMAN,Sca1414,1
PTN1_HUMAN,Sca255303,1
PTN1_HUMAN,Sca213235,1
PTN1_HUMAN,Sca154836,1
PTN1_HUMAN,Sca833,2
PTN1_HUMAN,Sca4925,1
PTN1_HUMAN,Sca65613,1
PTN1_HUMAN,Sca176732,1
PTN1_HUMAN,Sca8605,1
PTN1_HUMAN,Sca123872,2
PTN1_HUMAN,Sca198151,2
PTN1_HUMAN,Sca94838,1
PTN1_HUMAN,Sca2680,1
PTN1_HUMAN,Sca72765,1
PTN1_HUMAN,Sca89226,2
PTN1_HUMAN,Sca25499,1
PTN1_HUMAN,Sca18099,2
PTN1_HUMAN,Sca111804,1
PTN1_HUMAN,Sca72789,1
PTN1_HUMAN,Sca655,1
PTN1_HUMAN,Sca16856,4
PTN1_HUMAN,Sca160618,1
PTN1_HUMAN,Sca213242,1
PTN1_HUMAN,Sca120645,1
